328295236,https://soundcloud.com/katomori10/ever,KATOMORI,Ever
493711812,https://soundcloud.com/kiraramagic/moe-punch,Kirara Magic,Moe Punch
517029684,https://soundcloud.com/kiraramagic/blue-square,Kirara Magic,Blue Square
544857858,https://soundcloud.com/kiraramagic/happy-kiraramagic-remix,Kirara Magic,HAPPY!!ストレンジフレンズ (Kiraramagic Remix)
540580320,https://soundcloud.com/akibanime/elliot-hsu-akiba-ver,Akiba,Elliot Hsu - 夢のかたち ( Akiba Ver. )
338844787,https://soundcloud.com/confide/echo,confide,echo
350326423,https://soundcloud.com/confide/fly-away-with-me,confide,fly away with me
438578100,https://soundcloud.com/djdogtreat/keha-wherever-you-are-dj-dogtreat-bootleg,dj dogtreat,Ke$ha - Wherever You Are (dj dogtreat bootleg)
337181559,https://soundcloud.com/fallenshrine/piccolo-x-fallen-shirne-no-sleep,Fallen Shrine,Pìccolo X Fallen Shirne - 全く寝てない [NO SLEEP]
357138719,https://soundcloud.com/nonstopnxc/nxc105,NON STOP NXC®,NXC105 - VIRTUAL SELF - GHOST VOICES (djX CLUBCORE EDIT)
249753615,https://soundcloud.com/lil-baeblade/lovelovelove,Lil' BaeBlade,lovelovelove
265185072,https://soundcloud.com/spngecake/d0nt-leave,sponge cake,d0nt leave
257651013,https://soundcloud.com/miiunxc/n0w-0r-n3v3r,miiu,n0w 0r n3v3r
411982560,https://soundcloud.com/kowaremashita210/more-one-night-remix,壊れました,More One Night (Remix)
325353509,https://soundcloud.com/suzumiyaharuhi/melt,✾Haruhi Suzumiya✾,❤️❣️❤️melt❤️❣️❤️
337545304,https://soundcloud.com/suzumiyaharuhi/neimuoburabu,✾Haruhi Suzumiya✾,❤️📛❤️インザネイムオブラブ❤️📛❤️
539693142,https://soundcloud.com/polcka/free-to-see-the-future-polcka-remix,Polcka,[FREE]レン（楠木ともり）- To see the future (Polcka Remix)
254999857,https://soundcloud.com/nxcthot/real-love,nxcthot,real love♥︎
297500500,https://soundcloud.com/imlay/imlay-mylk-flower-flower,IMLAY,IMLAY & MYLK - Flower Flower
328557174,https://soundcloud.com/mylkofficial/unite-original-mix,MYLK,Unite (Original Mix) [We <3 MCR & LDN]
187003725,https://soundcloud.com/mylkofficial/sky-fi-without-you-original-mix,MYLK,Without You (Original Mix)
220649394,https://soundcloud.com/mylkofficial/let-you-go-original-mix,MYLK,Let You Go (Original Mix)
221680281,https://soundcloud.com/mylkofficial/dream-catcher-original-mix-1,MYLK,Dream Catcher (Original Mix)
480759963,https://soundcloud.com/mylkofficial/waffle-wave,MYLK,Waffle Wave (Original Mix)
293498892,https://soundcloud.com/fallenshrine/love-0n-me,Fallen Shrine,Love 0n Me
295880406,https://soundcloud.com/pedicure-records/pd-s75-aquiss-t0ky0,PEDICURE RECORDS,pd-s75: aquiSS - T0kY0
252803346,https://soundcloud.com/nxcpuppy/marinetti-x-ducky-1,puppynxc,puppy treats 02
287029709,https://soundcloud.com/nightcore-zine/miiu-c4nt-f1ght-1t,The Nightcore Zine,miiu - c4nt f1ght 1t
462865530,https://soundcloud.com/nxcnation/android-28-sweetdreams-ntn5,nxc nation,Android 28 - SweetDreams [ntn5]
329804839,https://soundcloud.com/g-soiid/you-do,g♡soiid's goodie bag!,you do♡
391974552,https://soundcloud.com/g-soiid/g3tcha-way,g♡soiid's goodie bag!,G3TCHA WAY
317666043,https://soundcloud.com/snowman_emoji/turn-me-on,ice bb,turn m3 0n
230406354,https://soundcloud.com/djdjtanner/rly-rly,DJ DJ Tanner,rly rly
304667039,https://soundcloud.com/confide/looking-glass,confide,looking glass
203493184,https://soundcloud.com/nor_sc/ollygon-sunny-shores-nor-remix,Nor,Ollygon - Sunny Shores (Nor Remix)
295218795,https://soundcloud.com/mylkofficial/mylk-kiradoki-harmony-1,MYLK,Kiradoki Harmony (Original Mix)
545619819,https://soundcloud.com/miikosan/your-reality,Miiko,Team Salvato – Your Reality (ft. LilyPichu)[Miiko Remix](Short Ver.)
482356680,https://soundcloud.com/miikosan/yuce-summer-lover-bubble-tea-remake-1,Miiko,YUC'e - Summer Lover (Miiko Remake)
564338022,https://soundcloud.com/miikosan/marry-me,Miiko,picco - Marry Me (Miiko Remix)
234201477,https://soundcloud.com/adderallmusic/alive,ADDERALL,alive
236229167,https://soundcloud.com/adderallmusic/burnt-rice,ADDERALL,BURNT RICE
239916207,https://soundcloud.com/adderallmusic/xtc-ft-glossy,ADDERALL,XTC - FT. GLOSSY
240611164,https://soundcloud.com/glossymusic/your-type-wadderall,GLOSSY,Your Type w/ADDERALL
563089047,https://soundcloud.com/robkta/danger-ride-ft-glxy-girlselfie-usa-releasing-february-5th,RoBKTA,Danger Ride (ft GLXY GIRL)
543845754,https://soundcloud.com/dartokki/dartokki-zxnx-pillow-fight,DarTokki✨,DarTokki & ZxNX - Pillow Fight
471391065,https://soundcloud.com/puppywuv2/suckdispussy,☆puppy²☆,ℓι¢к ιт gσσ∂👅💦
475249122,https://soundcloud.com/nxcnation/ntn8,nxc nation,puppy - σн ѕн!т [ntn8]
523127283,https://soundcloud.com/takashimatty/little-riddle-takashima-remix,takashima,Little Riddle (takashima Remix)
263298872,https://soundcloud.com/lil-baeblade/i-know-i-need-somebody,Lil' BaeBlade,I Know I Need Somebody ft. underd0g
531645360,https://soundcloud.com/tastyyyyyy/more-one_tasty,Tasty Rhythm,Girls Last Tour - More One Night 【Tasty Rhythm Bootleg】
540437424,https://soundcloud.com/shot-bass-records/dj-wildparty-elu,DJ_WILDPARTY,DJ WILDPARTY - Elu
518304960,https://soundcloud.com/hikeii/lil-mosey-noticed-hikeii-flip,@hikeii,lil mosey // noticed (@hikeii flip)
516675108,https://soundcloud.com/bozz_zange_f/tsubusare-bozz-dreamworld-feat-madoka,Tsubusare BOZZ,DreamWorld feat. madoka*
346586939,https://soundcloud.com/fallenshrine/symfony,Fallen Shrine,SYMPHONY
287029726,https://soundcloud.com/nightcore-zine/coy-peach-k33p-c4lm,The Nightcore Zine,Coy Peach - k33p c4lm
386119271,https://soundcloud.com/xtreme2themax/lolica-tonica-eyes-on-you-djx-bootleg,djX,LOLICA TONICA - EYES ON YOU (djX BOOTLEG)
302777931,https://soundcloud.com/hakaisdead/haka43-kero-kero-bonito-lipslap-t5umut5umu-x-ghozt-remix-t5umut5umu-itz_ghozt,HAKA [@HAKAisDEAD],HAKA43 - Kero Kero Bonito - Lipslap (T5UMUT5UMU x GHOZT Remix) -@T5UMUT5UMU @Itz_GHOZT
234372507,https://soundcloud.com/shhyyy/gurl-i-knew-ft-lil-baeblade-1,s h y,gurl i knew ft. Lil' BaeBlade
270205789,https://soundcloud.com/2tonedisco/tummy-treasures-ft-ducky,2ToneDisco,Tummy Treasures Ft. Ducky
524322822,https://soundcloud.com/amanon_f/berry-happy,*Amanon*,BERRY & HAPPY!!(Ver.1.01)
532143792,https://soundcloud.com/kowaremashita210/free-akitaimokko-dungeon-edit,壊れました,海老名ちゃんのフリー秋田妹ダンジョン (Edit)
337973474,https://soundcloud.com/omoidelabel/lights-outpiccolo-eqal-bootleg,OMOIDE LABEL,Zomboy - Lights Out(pìccolo × eqal Bootleg)
250068982,https://soundcloud.com/smilesuk/platinum_luv,smilesuk,platinum_luv_ ft SURATI
316131588,https://soundcloud.com/foxsky/kehlani-undercover-foxskys-all-claws-no-pause-bootleg,foxsky,kehlani - undercover [foxsky's ALL CLAWS NO PAUSE Bootleg]
440307000,https://soundcloud.com/puppywuv/u-i,☆puppy☆,(ꈍ ᴗ ꈍ✿) ♥ u & i ♥
455410926,https://soundcloud.com/puppywuv/gimmegimme,☆puppy☆,gιммє υя ℓυν <3
530228007,https://soundcloud.com/dj-nijinoyume/perfume-everyday-aiobahn-remix-remastered,DJ 虹野ゆめ,Perfume - Everyday (Aiobahn Remix) [Remastered]
203239346,https://soundcloud.com/babeisland/xtc,babeisland,x/t/c
265560361,https://soundcloud.com/skinsparty/for-once-in-my-life,skins party,for once in my life
269777642,https://soundcloud.com/160club/s004,160 CLUB,DEVON - PARTY
274208210,https://soundcloud.com/powerfood/u-r-life,YONEDA,u r Life
163915041,https://soundcloud.com/ponibbi/heartskip,Ponibbi,HEARTSKIP
231011372,https://soundcloud.com/powerfood/marry-that-girl,YONEDA,Marry That Girl
228152635,https://soundcloud.com/unpetrify/galactic,unpetrify,galactic
473238033,https://soundcloud.com/djsliceoflife/shiawase-colors,DJ Slice of Life,Shiawase Colors
502530981,https://soundcloud.com/kowaremashita210/eyes-on-the-future,壊れました,Eyes on the future
216850852,https://soundcloud.com/cooltweens/sweeter-talk,cool ✨ tweens,sweet talk
318609817,https://soundcloud.com/gasoiid/know-is-you,g♡soiid,TJANI - Pad Thai (feat. Gracie) [G♡soiid & Kyubae NXC Edit]
225261687,https://soundcloud.com/tacoyamigos/all-i-can-think,taco y amigos,all i can think (kurama x lil baeblade x taco emoji)
507895797,https://soundcloud.com/813/booby-bounce,Eight One Three 🍭,Booby Bounce
286627861,https://soundcloud.com/foxsky/vyzee,foxsky,Sophie - Vyzee (foxsky's DISTORT UR LIFE Bootleg) [NEST HQ Premiere]
242813930,https://soundcloud.com/palettes/bouncebabes,Palettes,Crapface x ZEN - Bounce Babes
205913712,https://soundcloud.com/coolteens/runaround,Cool ✨ Teens,runaround
228871441,https://soundcloud.com/underd0ge/break-a-sweat,underd0g,cute boys - break a sweat (underd0g edit)
245122686,https://soundcloud.com/tacoemoji/date,tacoemoji,p I a y d a t e
265350968,https://soundcloud.com/pure100/sophie-x-esq-lemonade-pure-100-flip,❀ Pure 100% ❀ (ピ•ュ•ア),SOPHIE x ESQ - Lemonade (Pure 100% Flip)
226512895,https://soundcloud.com/crapface/crapface-x-zen,CRAPFACE,crapface x ZEN - luv u tara
270874628,https://soundcloud.com/powerfood/woo-ahh,YONEDA,Woo Ahh
226153413,https://soundcloud.com/skinny-mctoothpick/seapunk-dolphin-emoji-ft-dj-sethy-1,Skinny McToothpick,Seapunk Dolphin Emoji
507261435,https://soundcloud.com/akofromlo/sweet-hurt-shio-chan-lovelove-bootleg,Mokelmbe,SWEET HURT(Mokelmbe Edit)
507242250,https://soundcloud.com/4lung/puppy-lasagna-cow-hype-2k18-1,4lung,Puppy Lasagna (Cow Hype 2K18)
507034914,https://soundcloud.com/jerseykurabu/iffy-kimo-ota-kingdom-hurts-remix,ジャージー倶楽部,Iffy( kimo ota & KINGDOM-HURTS remix )
256651821,https://soundcloud.com/activia-benz/05-miss-me,Activia Benz,05 Miss Me [NEST HQ Premiere]
210553589,https://soundcloud.com/ednxc/on-my-wy,FSTVΛL,ON MY WΛY!
490699266,https://soundcloud.com/gmtn/furioso-melodia-2017-wip,gmtn.,furioso melodia (2017 VIP)- witch's slave
503081205,https://soundcloud.com/charmyclub/charm-caster,Charm Caster,Charm Caster
261736453,https://soundcloud.com/lasting-2/where,Lasting,Where
227425562,https://soundcloud.com/lasting-2/i-dont-need-anyone,Lasting,I Don't Need Anyone
225851946,https://soundcloud.com/lasting-2/all-my-love,Lasting,All My Love
346414232,https://soundcloud.com/g-soiid/p1eces-ft-baby,g♡soiid's goodie bag!,P1ECES  (ft. ☾ Baby)
378624170,https://soundcloud.com/bacchus_f/bbbb,taurine 1000,bb♡bb
310532820,https://soundcloud.com/nonstopnxc/nxc073,NON STOP NXC®,NXC073 - Taurine 1000 - Cover Up
330778944,https://soundcloud.com/moonbabyakaspaceboi/without-you,☾ Baby,ｗｉｔｈｏｕｔ ｙｏｕ
333901079,https://soundcloud.com/djcodelyoko/say-ok-lyoko-edit,dj code lyoko,say ok (lyoko edit)
403225185,https://soundcloud.com/djcodelyoko/airplane-love,dj code lyoko,airplane, love
